Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore,ActualTweet
small businesses ,0.743224,18,7,4.666667,
small biz ,0.743224,18,7,4.666667,
morning ,0.742402,4,3,1.333333,
joker ,0.741755,3,3,1.0,
late ,0.740408,4,4,1.0,
#romney2012 ,0.740079,1,1,1.0,
grass ,0.7389,6,3,2.0,
grass roots ,0.7389,8,4,4.0,
inizia il dibattito ,0.738295,31,5,14.333333,
touched ,0.737455,7,6,1.166667,
room ,0.734557,10,6,1.666667,
favorite #color #red ,0.732954,33,8,10.5,
relaxed ,0.731923,7,4,1.75,
dude ,0.731768,5,3,1.666667,
send ,0.731013,4,4,1.0,
x ,0.728931,8,3,2.666667,
format ,0.727437,8,4,2.0,
original eddie munster ,0.72608,13,5,8.333333,
dr pepper ,0.723557,9,3,5.5,
test ,0.722157,8,4,2.0,
terrible ,0.721453,9,6,1.5,
ha ,0.721132,21,2,10.5,
matrix glitches fucktards ,0.720885,11,4,8.5,
heard ,0.7202,20,10,2.0,
find ,0.718527,19,9,2.111111,
learning ,0.715332,5,3,1.666667,
chance ,0.714479,5,5,1.0,
food stamps ,0.714471,8,4,4.0,
thai food ,0.714471,8,4,4.0,
lots ,0.713025,10,6,1.666667,
eff ,0.711901,4,2,2.0,
#gopwatchparty ,0.706316,2,2,1.0,
prepared ,0.703103,7,5,1.4,
gentlemen ,0.701884,4,3,1.333333,
tune ,0.701809,7,5,1.4,
society ,0.7008,3,3,1.0,
try ,0.700065,9,6,1.5,
moderate ,0.700019,4,3,1.333333,
sign ,0.699826,5,3,1.666667,
close loops ,0.699385,18,8,4.285714,
close ,0.699385,16,7,2.285714,
digging ,0.699176,5,2,2.5,
putting ,0.697518,9,5,1.8,
dodged ,0.696635,3,2,1.5,
promises ,0.696404,5,4,1.25,
burnin ,0.692037,1,1,1.0,
subject ,0.691432,5,3,1.666667,
inherited ,0.691251,6,4,1.5,
thoughts ,0.690035,6,5,1.2,
thoughts #keanosu ,0.690035,8,6,3.2,
strapping bo ,0.689657,12,5,4.5,
breast implants ,0.689631,6,3,4.0,
anecdotes ,0.687414,11,4,2.75,
lying ,0.687375,12,6,2.0,
deny ,0.686783,3,3,1.0,
studying ,0.685384,8,5,1.6,
library studying bt ,0.685384,14,7,7.6,
retweet ,0.684904,4,3,1.333333,
round ,0.683421,7,3,2.333333,
fill ,0.680875,3,2,1.5,
stay ,0.680553,11,6,1.833333,
teenager ,0.67745,3,2,1.5,
traduzindo ,0.676234,7,2,3.5,
changed ,0.674479,5,3,1.666667,
parties ,0.673486,8,5,1.6,
noise ban ,0.672994,8,5,3.5,
noise ,0.672994,6,4,1.5,
county ,0.672587,6,3,2.0,
okay ,0.67185,9,6,1.5,
side ,0.665442,2,2,1.0,
video ,0.664001,11,6,1.833333,
badlipreading video ,0.664001,13,7,3.833333,
lick ,0.66328,7,2,3.5,
killin ,0.662021,2,2,1.0,
taken ,0.661723,4,3,1.333333,
hold ,0.660891,5,5,1.0,
approval ,0.659054,7,3,2.333333,
force ,0.658962,7,3,2.333333,
confident ,0.657663,12,6,2.0,
married ,0.65472,16,11,1.454545,
cant ,0.654352,7,4,1.75,
reduce ,0.652642,10,5,2.0,
born ,0.65252,5,3,1.666667,
moving ,0.651835,37,15,2.466667,
trending ,0.649431,7,4,1.75,
dc riiight berry ,0.649092,22,9,8.285714,
dc ,0.649092,16,7,2.285714,
funnier ,0.647805,5,3,1.666667,
everything ,0.647078,4,3,1.333333,
slick ,0.646852,7,3,2.333333,
solution ,0.645531,9,6,1.5,
taught ,0.645527,8,3,2.666667,
boost ,0.644854,9,4,2.25,
va ,0.644616,1,1,1.0,
usual ,0.644196,5,5,1.0,
mistake ,0.644044,4,2,2.0,
father ,0.643889,10,4,2.5,
prolly ,0.642713,14,4,3.5,
paper ,0.641145,4,2,2.0,
exciting ,0.639285,2,2,1.0,
baseball games ,0.638886,14,6,4.4,
hour ,0.638374,8,2,4.0,
eloquent ,0.638298,13,7,1.857143,
hurting ,0.637752,7,4,1.75,
turning ,0.63685,4,3,1.333333,
fucked ,0.634312,4,4,1.0,
entertaining ,0.633644,5,3,1.666667,
wonderful ,0.633571,7,4,1.75,
governor ,0.632284,53,21,2.52381,
deal ,0.631169,4,3,1.333333,
hallmark card ,0.630995,18,8,4.285714,
card ,0.630995,16,7,2.285714,
sucks ,0.629416,13,9,1.444444,
opponent sucks ,0.629416,15,10,3.444444,
keeping ,0.627843,9,4,2.25,
uk hes ,0.62756,5,3,3.5,
hes ,0.62756,3,2,1.5,
prices ,0.622332,12,4,3.0,
um ,0.620651,15,5,3.0,
dirty dishes ,0.620155,12,6,4.0,
dirty tricks ,0.620155,12,6,4.0,
believes ,0.620099,14,6,2.333333,
defense ,0.619776,4,3,1.333333,
second ,0.618953,18,7,2.571429,
mind ,0.618441,12,10,1.2,
min ,0.618183,11,8,1.375,
huge ,0.617697,4,2,2.0,
improving ,0.617177,3,3,1.0,
pee ,0.616905,3,2,1.5,
cheers ,0.616322,4,3,1.333333,
buen tipo ,0.616156,9,3,5.5,
ignore ,0.615396,5,4,1.25,
count ,0.613517,11,7,1.571429,
wearhouse count ,0.613517,13,8,3.571429,
yehh dig ,0.613158,9,5,3.75,
dig ,0.613158,7,4,1.75,
wives ,0.612186,2,2,1.0,
kissing ,0.610774,8,2,4.0,
indication ,0.610279,4,2,2.0,
training ,0.610121,7,5,1.4,
bull ,0.608502,16,6,2.666667,
thought ,0.608471,12,10,1.2,
amen ,0.607494,3,2,1.5,
hmmm ,0.607249,6,5,1.2,
key component ,0.605412,16,9,3.714286,
pick ,0.605302,10,4,2.5,
pandering ,0.604897,3,2,1.5,
rooting ,0.604387,4,3,1.333333,
illuminati ,0.603631,5,2,2.5,
congratulates ,0.603438,15,5,3.0,
carries ,0.602713,3,2,1.5,
como ,0.602003,7,2,3.5,
style ,0.600953,12,4,3.0,
street style ,0.600953,14,5,5.0,
congratulations ,0.600952,10,5,2.0,
angry ,0.600645,4,2,2.0,
cleaning cobwebs ,0.599489,10,4,4.666667,
favor ,0.597375,7,5,1.4,
realize ,0.59627,8,5,1.6,
picturing ,0.594499,4,2,2.0,
kkk meeting ,0.592469,14,6,4.4,
meeting ,0.592469,12,5,2.4,
democracy ,0.592326,2,2,1.0,
substance ,0.591108,2,2,1.0,
intro ,0.591073,5,3,1.666667,
cool ,0.591045,7,6,1.166667,
righteous anger ,0.587658,6,3,4.0,
financial crisis ,0.58756,6,3,4.0,
ill ,0.586182,12,5,2.4,
reference ,0.585764,5,3,1.666667,
moment ,0.584603,9,8,1.125,
challenger ,0.584527,19,6,3.166667,
paid ,0.584406,11,5,2.2,
kossacks ,0.581526,3,2,1.5,
reform ,0.581418,11,4,2.75,
bust unions ,0.581239,16,7,4.333333,
unions ,0.581239,14,6,2.333333,
fox ,0.581181,7,3,2.333333,
set ,0.580771,10,4,2.5,
husband ,0.580523,21,11,1.909091,
slc ,0.579302,2,2,1.0,
lunches healthy ,0.578257,5,3,3.5,
healthy ,0.578257,3,2,1.5,
month ,0.576706,6,3,2.0,
refer ,0.575243,16,7,2.285714,
talent ,0.575032,2,2,1.0,
effective ,0.574976,7,2,3.5,
austerity ,0.5748,14,2,7.0,
flowing ,0.573849,4,2,2.0,
yankees ,0.571496,2,2,1.0,
surplus ,0.571455,2,2,1.0,
week ,0.567887,7,3,2.333333,
trouble ,0.567556,4,4,1.0,
train ,0.566018,3,2,1.5,
biased ,0.564904,6,3,2.0,
working ,0.563831,9,4,2.25,
quality knot ,0.563737,8,5,3.5,
quality ,0.563737,6,4,1.5,
worn ,0.562936,3,3,1.0,
reading ,0.56268,6,3,2.0,
pants ,0.562501,4,2,2.0,
props ,0.560207,8,4,2.0,
lmfao ,0.560103,2,2,1.0,
problems ,0.559954,4,3,1.333333,
wishes ,0.559922,39,14,2.785714,
relate ,0.559496,4,4,1.0,
household staff ,0.557934,6,3,4.0,
kitty pryde ,0.556057,5,3,3.5,
kitty ,0.556057,3,2,1.5,
ugh ,0.555922,8,6,1.333333,
peoples bumpers ugh ,0.555922,14,8,7.333333,
dump costs ,0.555433,18,6,5.2,
laying ,0.555208,2,2,1.0,
backdrop ,0.55447,6,4,1.5,
seat ,0.55318,5,3,1.666667,
sharp objects ,0.55233,8,5,3.5,
sharp ,0.55233,6,4,1.5,
mad ,0.550971,8,4,2.0,
#millennials ,0.550823,1,1,1.0,
billionaire ,0.549245,5,5,1.0,
chose ,0.547705,2,2,1.0,
federal reserve ,0.546205,14,5,5.0,
may ,0.545761,17,12,1.416667,
special ,0.545325,8,2,4.0,
similar ,0.544355,8,4,2.0,
similar view ,0.544355,10,5,4.0,
geez ,0.543376,6,2,3.0,
et ,0.543047,8,4,2.0,
quiet ,0.542761,6,3,2.0,
practiced ,0.542514,3,2,1.5,
joint press conference ,0.541553,11,4,8.5,
light ,0.540539,1,1,1.0,
elected ,0.540038,5,4,1.25,
cheer ,0.538853,2,2,1.0,
http ,0.537324,11,4,2.75,
cont ,0.537267,5,3,1.666667,
base ,0.53722,2,2,1.0,
cunt ,0.535853,5,3,1.666667,
ideology ,0.535477,2,2,1.0,
b ,0.534765,8,3,2.666667,
roast ,0.534615,7,2,3.5,
colors allocated ,0.534498,10,4,4.666667,
broadcast ,0.532396,12,4,3.0,
switch ,0.532157,4,2,2.0,
tweets ,0.531923,11,5,2.2,
cold war ,0.5309,4,2,4.0,
slots ,0.529023,8,3,2.666667,
confidence ,0.528762,2,2,1.0,
cuz ,0.527471,8,4,2.0,
ones ,0.526675,3,2,1.5,
omg ,0.525997,20,9,2.222222,
describes ,0.52549,9,3,3.0,
sexy ,0.522965,3,2,1.5,
womp ,0.522808,4,4,1.0,
womp womp ,0.522808,4,4,1.0,
womp womp womp womp womp ,0.522808,4,4,1.0,
nod ,0.522763,5,4,1.25,
jokes ,0.522086,8,5,1.6,
#ajstream ,0.520469,4,2,2.0,
friend emmelt ,0.519785,5,3,3.5,
friend ,0.519785,3,2,1.5,
responses ,0.519413,3,2,1.5,
loopholes ,0.518696,8,3,2.666667,
creation ,0.518397,12,6,2.0,
route ,0.518152,10,4,2.5,
sympathy route ,0.518152,12,5,4.5,
detroit ,0.517351,6,2,3.0,
grabbed ,0.515128,44,13,3.384615,
mormon ,0.514288,6,4,1.5,
socialism ,0.513857,6,3,2.0,
eachother ,0.513468,1,1,1.0,
focusing ,0.512481,7,6,1.166667,
cpd ,0.511571,2,2,1.0,
coverage ,0.511564,15,8,1.875,
perfect ,0.511106,11,5,2.2,
gopandgirlythings alt5dsign perfect ,0.511106,17,7,8.2,
web ,0.50954,4,2,2.0,
bite ,0.509034,5,2,2.5,
ring ,0.508802,3,2,1.5,
hole ,0.507501,7,6,1.166667,
awww ,0.506485,8,4,2.0,
day ,0.505025,13,8,1.625,
congress ,0.504342,2,2,1.0,
#fourmoreyears ,0.502752,1,1,1.0,
stronger ,0.501184,7,3,2.333333,
considered ,0.498688,7,3,2.333333,
follow ,0.498022,10,8,1.25,
follow latest ,0.498022,12,9,3.25,
gate ,0.496037,3,3,1.0,
bullshit ,0.494197,7,4,1.75,
republicans ,0.491739,6,4,1.5,
table ,0.491293,4,3,1.333333,
tried ,0.49103,6,3,2.0,
re #newjobs ,0.490865,15,5,5.25,
companies ,0.490471,6,3,2.0,
stafford act ,0.490337,29,9,5.375,
act ,0.490337,27,8,3.375,
failures ,0.490251,4,3,1.333333,
pair ,0.488608,2,2,1.0,
square ,0.488516,13,5,2.6,
score ,0.488285,7,4,1.75,
sweetheart ,0.488253,4,3,1.333333,
helps ,0.487939,4,2,2.0,
babe ,0.487713,4,2,2.0,
rolled ,0.4876,2,2,1.0,
celebrating ,0.487321,19,12,1.583333,
bitch ,0.487319,14,7,2.0,
explain ,0.487057,4,3,1.333333,
realized ,0.482747,10,5,2.0,
cost ,0.481957,13,4,3.25,
attacked ,0.481738,4,2,2.0,
fails ,0.480373,4,2,2.0,
entered ,0.479945,6,2,3.0,
list ,0.479671,6,4,1.5,
gone ,0.479126,15,5,3.0,
beer ,0.478882,7,4,1.75,
beer belly ,0.478882,9,5,3.75,
stare ,0.478022,5,3,1.666667,
haha ,0.477718,7,5,1.4,
separate segments ,0.477161,6,3,4.0,
laughed ,0.476989,6,4,1.5,
added ,0.476401,7,4,1.75,
luck ,0.476171,10,5,2.0,
fly ,0.475597,5,4,1.25,
raise ,0.473972,4,2,2.0,
days ,0.471237,3,2,1.5,
proposed ,0.471103,3,2,1.5,
based ,0.471029,9,4,2.25,
#solyndra ,0.469213,1,1,1.0,
benefiting ,0.468806,1,1,1.0,
representing ,0.467168,5,2,2.5,
awesome ,0.467154,6,4,1.5,
easy ,0.465376,7,4,1.75,
easy multitasking feat ,0.465376,13,6,7.75,
loved ,0.465143,4,3,1.333333,
eyebrow ,0.465064,5,2,2.5,
standing ,0.464171,5,3,1.666667,
visuals ,0.464047,2,2,1.0,
delicious plate ,0.463834,4,2,4.0,
worst ,0.463672,6,3,2.0,
claiming ,0.462791,2,2,1.0,
aww ,0.462485,17,8,2.125,
sta je ova muka ,0.458805,24,6,16.0,
letting ,0.457826,5,3,1.666667,
page ,0.456705,4,3,1.333333,
facebook page ,0.456705,6,4,3.333333,
given ,0.456397,4,3,1.333333,
reach ,0.456361,2,2,1.0,
fine ,0.456331,13,7,1.857143,
fine kentucky bourbon ,0.456331,19,9,7.857143,
sex ,0.455702,8,3,2.666667,
english ,0.454676,3,2,1.5,
wished ,0.452033,17,8,2.125,
pivots ,0.451277,2,2,1.0,
strip club ,0.451082,8,4,4.0,
compassion ,0.45098,3,2,1.5,
heck ,0.450937,7,5,1.4,
meet ,0.449187,3,2,1.5,
propaganda ,0.449047,3,2,1.5,
hyperbole propaganda ,0.449047,5,3,3.5,
tuned ,0.447467,12,6,2.0,
stayed ,0.447196,2,2,1.0,
legalize marijuana ,0.446787,8,4,4.0,
legalizing marijuana ,0.446787,8,4,4.0,
medical marijuana ,0.446787,8,4,4.0,
stand ,0.446501,12,8,1.5,
iphone ,0.445924,6,2,3.0,
#forwardnotback ,0.444157,3,2,1.5,
#forwardnotback htt ,0.444157,5,3,3.5,
proposal ,0.444001,2,2,1.0,
whoa ,0.443993,2,2,1.0,
d ,0.442782,7,3,2.333333,
#zingers ,0.44263,7,4,1.75,
emotion ,0.442446,4,2,2.0,
promise ,0.442382,4,3,1.333333,
blood ,0.441697,6,5,1.2,
blood sacrifice ,0.441697,8,6,3.2,
waiting ,0.441572,11,9,1.222222,
healthcare ,0.441399,2,2,1.0,
share ,0.441345,6,5,1.2,
governing ,0.440817,4,2,2.0,
replace ,0.438808,2,2,1.0,
cheap shot ,0.438661,12,6,4.0,
shot ,0.438661,10,5,2.0,
feels ,0.438262,8,4,2.0,
option ,0.438036,4,3,1.333333,
diff ,0.437781,6,4,1.5,
kids ,0.43702,15,5,3.0,
damning attack ,0.435355,14,7,4.0,
attack ,0.435355,12,6,2.0,
ad hominen attack ,0.435355,18,8,8.0,
friendly reminder ,0.434893,15,5,6.0,
tries ,0.434889,5,3,1.666667,
lame ,0.433078,9,3,3.0,
computer ,0.432827,2,2,1.0,
proud ,0.432432,5,4,1.25,
caring ,0.432321,4,2,2.0,
#mittens ,0.432118,5,3,1.666667,
relatable ,0.431904,8,4,2.0,
feed ,0.430653,8,2,4.0,
#latism ,0.429782,4,2,2.0,
un dbat prsidentiel ,0.428527,12,4,9.0,
nominee ,0.425613,10,3,3.333333,
conspiracy ,0.424765,3,2,1.5,
conspiracy theorists ,0.424765,5,3,3.5,
embrace ,0.423934,3,3,1.0,
#economy ,0.423228,2,2,1.0,
faith ,0.423035,4,3,1.333333,
informative ,0.422801,3,2,1.5,
kiss ,0.422637,6,4,1.5,
yellow ,0.421586,4,2,2.0,
millions ,0.420868,2,2,1.0,
votes ,0.419823,7,4,1.75,
earlier ,0.419372,4,2,2.0,
larger ,0.418726,8,4,2.0,
connect ,0.418432,2,2,1.0,
ways ,0.41578,3,2,1.5,
issue ,0.413772,12,5,2.4,
ear ,0.413138,3,2,1.5,
fit ,0.410525,5,3,1.666667,
#imhereivote cmpn partner ,0.408889,9,3,9.0,
dancing ,0.408159,9,4,2.25,
liberal ,0.408116,5,2,2.5,
bob ,0.407294,6,3,2.0,
politicians ,0.407287,6,3,2.0,
lips ,0.406071,2,2,1.0,
educated ,0.405934,6,4,1.5,
dang ,0.404947,3,2,1.5,
seconds ,0.403885,17,8,2.125,
several seconds ,0.403885,19,9,4.125,
depends ,0.401207,3,2,1.5,
auditorium ,0.400286,5,3,1.666667,
happen ,0.39878,6,6,1.0,
dirt ,0.39851,4,2,2.0,
civil ,0.398202,2,2,1.0,
numbers ,0.397472,4,3,1.333333,
stupid ahh ,0.396892,16,6,4.8,
passes ,0.396268,3,2,1.5,
crips ,0.395185,2,2,1.0,
fix ,0.394512,8,6,1.333333,
key ,0.394174,12,7,1.714286,
liked ,0.39322,4,2,2.0,
decided ,0.392437,4,4,1.0,
cross ,0.391889,6,2,3.0,
forced ,0.390957,6,3,2.0,
forced vaginal probes ,0.390957,12,5,8.0,
lover ,0.390657,3,2,1.5,
worker ,0.390429,7,3,2.333333,
pivot ,0.390146,3,2,1.5,
sort ,0.388681,3,2,1.5,
dominating performance ,0.388501,8,3,5.0,
branch ,0.387769,4,2,2.0,
sincere olive branch ,0.387769,10,4,8.0,
address ,0.38654,7,3,2.333333,
proven waste ,0.386413,6,3,4.0,
channels ,0.385931,1,1,1.0,
level ,0.385466,5,3,1.666667,
streams ,0.384277,4,2,2.0,
charge ,0.384029,3,2,1.5,
dems ,0.383959,4,3,1.333333,
track ,0.383805,6,4,1.5,
sold ,0.383735,3,2,1.5,
response ,0.383568,18,9,2.0,
idgaf ,0.382791,3,3,1.0,
highest ,0.382528,2,2,1.0,
opinion ,0.382461,12,5,2.4,
difficult ,0.382112,3,2,1.5,
difficult 2b ,0.382112,5,3,3.5,
familiar ,0.379404,2,2,1.0,
yrs ,0.378298,9,4,2.25,
trust ,0.377099,8,5,1.6,
planned ,0.376597,6,3,2.0,
planned parenthood ,0.376597,8,4,4.0,
watchin ,0.374687,9,4,2.25,
poverty ,0.37308,3,2,1.5,
poverty stains ,0.37308,5,3,3.5,
microphone ,0.37296,6,2,3.0,
pray ,0.37258,3,2,1.5,
gents ,0.372138,2,2,1.0,
investment ,0.371083,5,3,1.666667,
comment ,0.369838,10,4,2.5,
coincidence ,0.369042,2,2,1.0,
bored ,0.368976,4,4,1.0,
accomplish ,0.368929,2,2,1.0,
gunna ,0.36878,3,2,1.5,
michele ,0.368556,5,2,2.5,
remembers anniversaries ,0.368136,13,5,4.75,
nameless ,0.36793,3,2,1.5,
coordinated ,0.367176,3,2,1.5,
realistic ,0.365934,8,4,2.0,
imagine ,0.364647,20,18,1.111111,
darn ,0.364096,5,2,2.5,
eye ,0.36317,3,2,1.5,
hacking ,0.363049,2,2,1.0,
catch ,0.361799,6,2,3.0,
fool ,0.36094,4,2,2.0,
conversation ,0.360462,5,3,1.666667,
difference ,0.36038,9,5,1.8,
handed ,0.358003,5,3,1.666667,
mentioning ,0.357687,3,2,1.5,
slipping ,0.357464,3,2,1.5,
talked ,0.357088,9,4,2.25,
moderator ,0.356343,15,7,2.142857,
uhhhhhhhhh ,0.356161,2,2,1.0,
following ,0.355642,9,5,1.8,
dance ,0.355534,1,1,1.0,
y'all ,0.355315,9,4,2.25,
reassure y'all ,0.355315,11,5,4.25,
zing ,0.355224,8,5,1.6,
followed ,0.354624,2,2,1.0,
prove ,0.354418,12,5,2.4,
pool ,0.352751,7,3,2.333333,
ambos ,0.351487,9,2,4.5,
horns ,0.35148,3,2,1.5,
passing ,0.351454,4,2,2.0,
action ,0.35022,3,2,1.5,
ritchie hall ,0.349628,10,4,4.666667,
cwa hall ,0.349628,10,4,4.666667,
works ,0.347436,1,1,1.0,
turned ,0.346466,3,2,1.5,
info ,0.346217,7,2,3.5,
throws ,0.345894,6,3,2.0,
hmm ,0.34513,6,4,1.5,
finding ,0.344352,5,3,1.666667,
laid ,0.341907,7,3,2.333333,
yo ,0.34114,7,4,1.75,
grey ,0.340415,7,4,1.75,
fellas ,0.33915,4,2,2.0,
pretend ,0.33684,4,3,1.333333,
pro ,0.336083,3,2,1.5,
kool aid ,0.335773,18,9,4.0,
gdfn truth ,0.335501,8,6,3.2,
truth ,0.335501,6,5,1.2,
clearer convincing ,0.335404,6,3,4.0,
yep ,0.334992,6,5,1.2,
leg ,0.334135,3,3,1.0,
nite ,0.334051,3,2,1.5,
#flotus ,0.333072,3,2,1.5,
focused ,0.332175,5,3,1.666667,
kid ,0.331885,2,2,1.0,
cozy hawaiian retirement ,0.330597,11,4,8.5,
retirement nesteggs ,0.330597,7,3,4.5,
retarded ,0.330124,4,3,1.333333,
confused ,0.330091,4,3,1.333333,
accomplishing goals ,0.328669,7,3,4.5,
hometown ,0.328323,2,2,1.0,
respect ,0.326777,4,3,1.333333,
corrupt systems ,0.326524,6,3,4.0,
apoyar ,0.3259,4,2,2.0,
flirt ,0.325606,5,2,2.5,
puts moose ,0.325137,10,5,4.0,
puts ,0.325137,8,4,2.0,
stands ,0.324833,4,2,2.0,
indicate ,0.324493,3,2,1.5,
message ,0.324378,3,2,1.5,
silent ,0.324151,3,3,1.0,
mine ,0.32388,5,3,1.666667,
possible ,0.322443,7,5,1.4,
thanking ,0.321075,4,3,1.333333,
decision ,0.320438,4,3,1.333333,
curious ,0.31897,4,3,1.333333,
continue ,0.318646,4,2,2.0,
teaching ,0.318009,9,2,4.5,
fingers ,0.317882,8,4,2.0,
addressed ,0.316457,6,3,2.0,
loving ,0.315524,2,2,1.0,
convince ,0.315184,5,4,1.25,
barry ,0.314468,6,4,1.5,
prompted reforms ,0.313093,8,3,5.0,
enjoying ,0.309554,3,2,1.5,
gift ,0.309187,5,2,2.5,
power ,0.308792,1,1,1.0,
promised ,0.307462,3,3,1.0,
boredom ,0.305688,2,2,1.0,
bought ,0.303642,3,3,1.0,
latinos ,0.302909,2,2,1.0,
imma ,0.301074,3,2,1.5,
colorado ,0.300784,3,2,1.5,
end ,0.298353,2,2,1.0,
repeats ,0.297075,4,2,2.0,
acknowledges ,0.296869,4,2,2.0,
remembering ,0.295167,3,3,1.0,
racist ,0.292806,6,3,2.0,
lord ,0.292575,8,4,2.0,
annoyed ,0.292032,5,3,1.666667,
#education ,0.291929,8,3,2.666667,
#education #womensrights #health #environment #marriageequality ,0.291929,28,7,22.666667,
saving ,0.29031,5,3,1.666667,
iron ,0.2902,4,2,2.0,
#mitt ,0.288642,8,5,1.6,
#cspan2012 ,0.287799,1,1,1.0,
distract ,0.287619,2,2,1.0,
size ,0.286678,2,2,1.0,
enter ,0.286492,2,2,1.0,
pressure ,0.284492,4,2,2.0,
fail ,0.284473,3,2,1.5,
journalist fail ,0.284473,5,3,3.5,
lied ,0.282603,3,2,1.5,
fooled ,0.282509,2,2,1.0,
crook ,0.279977,2,2,1.0,
democratic mores ,0.279171,13,6,4.2,
democratic platform ,0.279171,13,6,4.2,
democratic convention ,0.279171,13,6,4.2,
democratic ,0.279171,11,5,2.2,
australia ,0.278965,3,2,1.5,
shits ,0.27861,2,2,1.0,
dials ,0.277727,4,2,2.0,
expand ,0.276613,3,2,1.5,
takes ,0.275085,8,3,2.666667,
fixing ,0.273362,6,3,2.0,
son ,0.272746,7,3,2.333333,
orange glow ,0.272569,7,3,4.5,
commence ,0.271723,4,2,2.0,
network ,0.270843,3,2,1.5,
bed ,0.27083,3,3,1.0,
discussing ,0.270303,6,3,2.0,
swinging ,0.268809,2,2,1.0,
lls mit ,0.26797,6,3,4.0,
tlk lls ,0.26797,6,3,4.0,
sticking ,0.267407,2,2,1.0,
bell ,0.266936,3,2,1.5,
auto ,0.266402,6,3,2.0,
auto bailout tragic ,0.266402,12,5,8.0,
auto industry ,0.266402,8,4,4.0,
prevent ,0.266029,4,2,2.0,
road warrior gear ,0.264723,10,4,8.0,
road ,0.264723,4,2,2.0,
box ,0.264344,4,2,2.0,
lil ,0.264024,6,3,2.0,
knew ,0.262725,6,5,1.2,
thinking ,0.260936,9,7,1.285714,
creative thinking ,0.260936,11,8,3.285714,
boos ,0.260867,3,2,1.5,
hearts ,0.260015,3,3,1.0,
ruin ,0.259333,8,2,4.0,
#liblies ,0.259038,7,2,3.5,
clue ,0.257907,2,2,1.0,
tired ,0.257227,7,2,3.5,
afraid ,0.256793,2,2,1.0,
mandate ,0.256508,3,2,1.5,
thrown ,0.253056,3,2,1.5,
canadian ,0.252243,8,3,2.666667,
jk ,0.251786,3,2,1.5,
ran ,0.251402,8,4,2.0,
bringing ,0.250979,2,2,1.0,
priorities ,0.250556,3,2,1.5,
becoming ,0.250378,2,2,1.0,
#obama's ,0.248602,6,3,2.0,
#obama's dreams ,0.248602,8,4,4.0,
understands ,0.24834,3,2,1.5,
phony ,0.248119,2,2,1.0,
ta ,0.247516,5,2,2.5,
#dontdoubtme lmaoooooo ,0.244462,6,3,4.0,
reelected ,0.242977,3,3,1.0,
glad ,0.241364,9,5,1.8,
empleos ,0.240977,7,3,2.333333,
podiums ,0.240933,2,2,1.0,
resilience ,0.240349,2,2,1.0,
messed ,0.240077,2,2,1.0,
announce ,0.239437,4,3,1.333333,
rally ,0.238892,4,4,1.0,
millionaire ,0.235636,4,2,2.0,
millard fillmore referring ,0.235627,10,4,8.0,
referring ,0.235627,4,2,2.0,
yikes ,0.234943,2,2,1.0,
brought ,0.234338,4,2,2.0,
avoiding ,0.234264,4,2,2.0,
divorce lawyer ,0.234047,5,3,3.5,
divorce ,0.234047,3,2,1.5,
introduce ,0.231057,3,2,1.5,
neighbor ,0.230337,3,2,1.5,
matters ,0.229916,1,1,1.0,
rephrasing ,0.227265,2,2,1.0,
yah ,0.226852,4,2,2.0,
anytime ,0.226478,5,3,1.666667,
#ndaaruling ,0.226055,1,1,1.0,
nation ,0.224293,3,3,1.0,
t ,0.223839,6,3,2.0,
necessary ,0.223477,3,2,1.5,
shouted ,0.221739,6,3,2.0,
#vftcdebate uh ,0.220351,7,4,3.5,
acknowledge ,0.219903,2,2,1.0,
helped ,0.218788,5,3,1.666667,
helped turnaround ,0.218788,7,4,3.666667,
#romney's ,0.218199,5,2,2.5,
opened ,0.217733,2,2,1.0,
podium ,0.216551,7,5,1.4,
hawaii ,0.215809,2,2,1.0,
streaming ,0.215225,6,2,3.0,
shouting ,0.214771,6,4,1.5,
shouts ,0.213616,5,4,1.25,
boss ,0.212398,2,2,1.0,
octagon ,0.211414,2,2,1.0,
bother ,0.208521,2,2,1.0,
dvr ,0.205513,3,3,1.0,
sheep clothing ,0.205232,5,3,3.5,
sheep ,0.205232,3,2,1.5,
confront ,0.205114,2,2,1.0,
risen ,0.204853,2,2,1.0,
worked ,0.20287,1,1,1.0,
mouths ,0.20287,1,1,1.0,
#yankees ,0.202086,1,1,1.0,
swear ,0.198898,2,2,1.0,
faggot ,0.196527,1,1,1.0,
literally repeating ,0.195316,5,3,3.5,
literally ,0.195316,3,2,1.5,
concerned ,0.19526,3,2,1.5,
whisper ,0.193838,1,1,1.0,
flotus ,0.193622,4,3,1.333333,
dey ,0.192123,7,2,3.5,
stump ,0.190519,1,1,1.0,
prep ,0.189941,5,2,2.5,
aha ,0.188813,5,4,1.25,
outfits ,0.187269,1,1,1.0,
ew ,0.187245,3,2,1.5,
suck ,0.186947,3,3,1.0,
babbling ,0.185016,1,1,1.0,
body ,0.183455,3,3,1.0,
graduating ,0.183214,3,2,1.5,
gangsta ,0.181275,1,1,1.0,
recommend ,0.180495,2,2,1.0,
awe ,0.17637,6,2,3.0,
patriotic ,0.173499,2,2,1.0,
honesty ,0.172009,2,2,1.0,
figured ,0.171495,4,3,1.333333,
m ,0.170028,3,2,1.5,
